CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
4392;8;0;2196;0;4;4 
4345;12;0;2172;0;4;8 
3680;16;0;1840;0;8;8 
4200;4;0;2100;0;4;0 
4567;8;0;2283;0;8;0 
4321;12;0;2161;0;8;4 
3965;4;0;1983;0;4;0 
3964;16;0;1982;0;8;8 
4072;16;0;2036;0;8;8 
4516;8;0;2258;0;8;0 
3691;4;0;1846;0;4;0 
3629;8;0;1814;0;4;4 
4536;8;0;2268;0;4;4 
3814;4;0;1907;0;4;0 
4175;12;0;2088;0;8;4 
3660;12;0;1830;0;8;4 
3945;0;0;1972;0;0;0 
3917;0;0;1959;0;0;0 
3662;8;0;1831;0;4;4 
4017;24;0;2008;0;8;16 
3617;0;0;1809;0;0;0 
3955;4;0;1977;0;4;0 
3894;8;0;1947;0;8;0 
3640;12;0;1820;0;8;4 
3701;16;0;1850;0;8;8 
4560;4;0;2280;0;4;0 
3798;8;0;1899;0;4;4 
4430;4;0;2215;0;4;0 
3686;8;0;1843;0;8;0 
3943;8;0;1971;0;4;4 
3630;8;0;1815;0;8;0 
3954;12;0;1977;0;4;8 
4344;16;0;2172;0;4;12 
3662;4;0;1831;0;4;0 
4393;16;0;2196;0;12;4 
3798;4;0;1899;0;4;0 
3606;4;0;1803;0;4;0 
3694;4;0;1847;0;4;0 
3969;12;0;1985;0;8;4 
3624;12;0;1812;0;8;4 
4268;12;0;2134;0;8;4 
4165;4;0;2083;0;4;0 
3989;8;0;1995;0;8;0 
3645;4;0;1822;0;4;0 
4644;4;0;2322;0;4;0 
3957;16;0;1979;0;8;8 
3670;4;0;1835;0;4;0 
3619;8;0;1810;0;8;0 
3688;8;0;1844;0;4;4 
3674;16;0;1837;0;4;12 
3953;8;0;1977;0;4;4 
3928;8;0;1964;0;4;4 
3924;0;0;1962;0;0;0 
3890;0;0;1945;0;0;0 
3671;4;0;1835;0;4;0 
3630;4;0;1815;0;4;0 
4596;8;0;2298;0;8;0 
4785;32;0;2392;0;24;8 
3678;16;0;1839;0;8;8 
3636;8;0;1818;0;8;0 
3750;12;0;1875;0;4;8 
3948;8;0;1974;0;4;4 
3643;8;0;1821;0;4;4 
3685;16;0;1842;0;4;12 
3660;4;0;1830;0;4;0 
3943;8;0;1972;0;4;4 
3704;4;0;1852;0;4;0 
3939;0;0;1970;0;0;0 
4612;4;0;2306;0;4;0 
4718;8;0;2359;0;4;4 
3937;4;0;1968;0;0;4 
4124;12;0;2062;0;8;4 
3998;8;0;1999;0;4;4 
3688;12;0;1844;0;4;8 
4690;16;0;2345;0;8;8 
3663;8;0;1832;0;4;4 
6457;36;0;3228;0;12;24 
3667;8;0;1834;0;8;0 
3662;8;0;1831;0;4;4 
3707;8;0;1854;0;4;4 
4667;20;0;2334;0;8;12 
3947;8;0;1974;0;4;4 
3621;12;0;1810;0;8;4 
3671;8;0;1835;0;4;4 
4342;12;0;2171;0;8;4 
3633;8;0;1816;0;8;0 
3669;8;0;1834;0;4;4 
3649;4;0;1824;0;4;0 
4000;12;0;2000;0;8;4 
4966;12;0;2483;0;8;4 
3685;8;0;1842;0;8;0 
3618;8;0;1809;0;4;4 
4680;52;0;2340;0;32;20 
3632;4;0;1816;0;4;0 
4372;4;0;2186;0;4;0 
3637;4;0;1819;0;4;0 
4605;8;0;2302;0;4;4 
3950;12;0;1975;0;8;4 
4105;12;0;2052;0;8;4 
3677;12;0;1839;0;12;0 
4514;8;0;2257;0;8;0 
3662;12;0;1831;0;4;8 
4048;8;0;2024;0;4;4 
3618;20;0;1809;0;12;8 
3640;8;0;1820;0;4;4 
3751;16;0;1875;0;8;8 
3665;8;0;1833;0;4;4 
3611;4;0;1806;0;4;0 
4038;8;0;2019;0;0;8 
4116;8;0;2058;0;8;0 
4636;8;0;2318;0;8;0 
4082;12;0;2041;0;8;4 
4398;8;0;2199;0;4;4 
4649;12;0;2325;0;8;4 
4058;50;0;2029;0;14;36 
3704;0;0;1852;0;0;0 
