CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
814955;0;44844;1;1;7416;0 
816982;0;44844;1;1;7289;0 
814887;0;44844;1;1;7377;0 
816696;0;44844;1;1;7364;0 
817262;0;44844;1;1;7472;0 
814087;0;44844;1;1;7255;0 
815799;0;44844;1;1;7354;0 
816040;0;44844;1;1;7360;0 
816030;0;44844;1;1;7268;0 
815331;0;44844;1;1;7376;0 
816364;0;44844;1;1;7369;0 
816171;0;44844;1;1;7344;0 
815034;0;44844;1;1;7385;0 
815620;0;44844;1;1;7412;0 
814774;0;44844;1;1;7368;0 
814618;0;44844;1;1;7377;0 
816709;0;44844;1;1;7388;0 
815118;0;44844;1;1;7357;0 
815899;0;44844;1;1;7396;0 
816310;0;44844;1;1;7364;0 
816544;0;44844;1;1;7387;0 
815426;0;44844;1;1;7335;0 
814293;0;44844;1;1;7319;0 
816704;0;44845;1;1;7404;0 
816708;0;44844;1;1;7346;0 
814992;0;44844;1;1;7381;0 
815037;0;44844;1;1;7414;0 
816536;0;44845;1;1;7333;0 
814757;0;44844;1;1;7298;0 
816083;0;44844;1;1;7391;0 
818832;0;44844;1;1;7385;0 
814452;0;44844;1;1;7314;0 
816092;0;44844;1;1;7407;0 
814171;0;44844;1;1;7303;0 
815928;0;44844;1;1;7371;0 
815316;0;44844;1;1;7386;0 
814489;0;44844;1;1;7350;0 
818547;0;44844;1;1;7423;0 
817153;0;44844;1;1;7450;0 
815472;0;44844;1;1;7462;0 
817789;0;44844;1;1;7395;0 
814502;0;44844;1;1;7343;0 
814528;0;44844;1;1;7338;0 
815671;0;44844;1;1;7421;0 
814778;0;44844;1;1;7340;0 
819412;0;44844;1;1;7457;0 
815023;0;44844;1;1;7378;0 
816331;0;44844;1;1;7427;0 
815824;0;44844;1;1;7364;0 
815071;0;44844;1;1;7405;0 
814556;0;44844;1;1;7316;0 
815669;0;44844;1;1;7348;0 
814847;0;44844;1;1;7371;0 
815724;0;44844;1;1;7310;0 
816450;0;44844;1;1;7432;0 
814731;0;44844;1;1;7383;0 
814979;0;44844;1;1;7380;0 
815801;0;44844;1;1;7397;0 
814153;0;44844;1;1;7297;0 
