CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
858;0;28;134;14;0;0 
624;0;32;42;9;0;0 
748;0;27;37;9;0;0 
736;0;58;50;12;0;0 
798;0;33;42;8;0;0 
2891;0;33;41;9;0;0 
2634;0;33;37;9;0;0 
612;0;33;22;10;0;0 
2553;0;33;55;8;0;0 
1150;0;46;26;10;0;0 
637;0;36;33;9;0;0 
846;0;35;33;9;0;0 
657;0;27;23;15;0;0 
667;0;35;38;9;0;0 
632;0;32;33;10;0;0 
822;0;35;38;9;0;0 
662;0;30;40;9;0;0 
668;0;40;38;9;0;0 
653;0;33;37;9;0;0 
660;0;37;32;9;0;0 
2660;0;37;32;9;0;0 
2376;0;36;33;8;0;0 
2310;0;36;32;9;0;0 
631;0;38;18;10;0;0 
847;0;56;18;8;0;0 
837;0;36;18;9;0;0 
1795;0;38;32;9;0;0 
674;0;28;46;14;0;0 
3323;0;37;18;10;0;0 
2086;0;32;42;9;0;0 
674;0;41;46;10;0;0 
689;0;29;41;14;0;0 
610;0;33;36;9;0;0 
652;0;46;22;8;0;0 
616;0;32;46;8;0;0 
799;0;36;19;9;0;0 
1760;0;38;32;9;0;0 
1839;0;49;38;9;0;0 
638;0;30;26;9;0;0 
638;0;37;36;9;0;0 
690;0;47;36;9;0;0 
680;0;47;32;9;0;0 
2270;0;34;36;5;0;0 
685;0;33;41;9;0;0 
788;0;36;51;9;0;0 
654;0;29;46;9;0;0 
2098;0;36;38;8;0;0 
629;0;33;37;8;0;0 
705;0;35;38;9;0;0 
662;0;35;38;10;0;0 
1423;0;36;18;10;0;0 
630;0;34;38;10;0;0 
965;0;29;67;14;0;0 
626;0;38;21;10;0;0 
1576;0;35;22;9;0;0 
657;0;38;38;8;0;0 
631;0;33;36;10;0;0 
633;0;25;51;15;0;0 
2134;0;32;37;9;0;0 
2948;0;36;18;9;0;0 
625;0;33;36;9;0;0 
642;0;27;37;14;0;0 
2113;0;46;32;10;0;0 
621;0;29;42;9;0;0 
794;0;50;35;8;0;0 
781;0;43;42;9;0;0 
640;0;35;37;9;0;0 
650;0;37;38;9;0;0 
642;0;28;36;14;0;0 
631;0;33;36;9;0;0 
635;0;33;36;10;0;0 
718;0;28;61;14;0;0 
2122;0;174;56;13;0;0 
1891;0;37;42;9;0;0 
928;0;30;61;16;0;0 
638;0;38;18;9;0;0 
2744;0;41;41;9;0;0 
773;0;37;32;8;0;0 
862;0;34;36;8;0;0 
1691;0;47;38;9;0;0 
1405;0;28;65;15;0;0 
777;0;28;65;14;0;0 
667;0;35;41;8;0;0 
740;0;33;22;9;0;0 
2223;0;33;31;9;0;0 
652;0;28;41;15;0;0 
798;0;47;18;10;0;0 
890;0;35;37;9;0;0 
1295;0;33;22;10;0;0 
717;0;47;32;9;0;0 
662;0;37;44;9;0;0 
648;0;46;38;10;0;0 
1955;0;38;18;10;0;0 
828;0;33;42;8;0;0 
820;0;34;44;8;0;0 
826;0;104;42;14;0;0 
662;0;31;40;8;0;0 
625;0;36;36;9;0;0 
614;0;30;26;9;0;0 
671;0;33;36;9;0;0 
1864;0;37;32;8;0;0 
702;0;62;61;20;0;0 
685;0;46;22;9;0;0 
608;0;47;18;10;0;0 
913;0;28;48;13;0;0 
637;0;35;38;9;0;0 
679;0;35;36;9;0;0 
627;0;45;32;9;0;0 
692;0;44;59;8;0;0 
626;0;30;40;9;0;0 
649;0;37;33;9;0;0 
1596;0;36;38;8;0;0 
674;0;30;55;14;0;0 
648;0;34;36;8;0;0 
661;0;36;19;9;0;0 
629;0;33;36;9;0;0 
615;0;35;42;8;0;0 
3115;0;50;31;9;0;0 
646;0;33;32;9;0;0 
710;0;41;59;10;0;0 
3739;0;2688;60;15;0;0 
755;0;32;42;9;0;0 
647;0;36;18;10;0;0 
675;0;33;22;9;0;0 
3057;0;2290;55;14;0;0 
658;0;47;38;9;0;0 
666;0;26;52;10;0;0 
656;0;33;37;8;0;0 
651;0;37;32;9;0;0 
735;0;34;38;14;0;0 
