CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
36169;4;1;0;0;26;0 
35262;12;1;0;0;29;0 
36353;12;1;0;0;29;0 
35998;12;1;0;0;27;0 
36263;4;1;0;0;28;0 
38043;12;1;0;0;29;0 
35629;16;1;0;0;29;0 
37336;8;1;0;0;28;0 
35203;16;1;0;0;25;0 
35487;24;1;0;0;27;0 
35288;20;1;0;0;27;0 
35234;24;1;0;0;27;0 
36783;24;1;0;0;26;0 
38199;28;1;0;0;28;0 
36024;16;1;0;0;31;0 
35393;12;1;0;0;27;0 
35253;20;1;0;0;28;0 
35194;16;1;0;0;29;0 
38274;16;1;0;0;30;0 
35211;8;1;0;0;28;0 
35364;16;1;0;0;27;0 
35814;16;1;0;0;27;0 
35782;8;1;0;0;27;0 
36400;4;1;0;0;29;0 
36086;24;1;0;0;27;0 
36512;16;1;0;0;31;0 
35605;20;1;0;0;31;0 
38324;20;1;0;0;29;0 
35616;4;1;1;0;30;0 
38133;12;1;0;0;31;0 
35549;12;1;1;0;30;0 
35269;12;1;0;0;29;0 
37089;24;1;0;0;26;0 
35445;20;1;0;0;27;0 
35134;12;1;0;0;29;0 
35939;12;1;0;0;30;0 
35146;20;1;0;0;28;0 
35235;12;1;0;0;31;0 
37688;12;1;0;0;29;0 
35189;16;1;0;0;28;0 
35671;28;1;0;0;29;0 
35256;8;1;0;0;29;0 
35371;8;1;0;0;27;0 
36111;24;1;0;0;27;0 
35784;16;1;0;0;30;0 
35316;20;1;0;0;28;0 
36439;24;1;0;0;29;0 
35296;16;1;0;0;28;0 
35282;24;1;0;0;29;0 
37007;24;1;0;0;27;0 
36320;12;1;0;0;29;0 
35346;8;1;0;0;28;0 
35000;16;1;0;0;24;0 
36441;20;1;0;0;26;0 
35349;24;1;0;0;26;0 
35293;16;1;0;0;30;0 
37042;16;1;0;0;29;0 
37283;4;1;0;0;27;0 
37328;12;1;0;0;31;0 
35401;20;1;0;0;29;0 
37370;4;1;0;0;26;0 
35425;8;1;0;0;26;0 
35743;20;1;0;0;28;0 
35466;32;1;0;0;27;0 
35230;24;1;0;0;26;0 
35552;16;1;0;0;30;0 
35900;16;1;0;0;27;0 
35158;16;1;0;0;30;0 
35171;24;1;0;0;30;0 
37738;36;1;0;0;26;0 
36291;24;1;0;0;28;0 
35849;8;1;0;0;25;0 
37501;12;1;0;0;28;0 
35150;24;1;0;0;28;0 
35355;28;1;0;0;27;0 
35481;32;1;0;0;28;0 
36494;12;1;0;0;27;0 
35603;24;1;0;0;28;0 
35779;12;1;0;0;29;0 
35390;20;1;0;0;30;0 
35240;24;1;0;0;27;0 
35222;20;1;0;0;29;0 
35408;12;1;0;0;29;0 
36181;28;1;0;0;27;0 
35939;0;1;0;0;28;0 
35366;12;1;0;0;27;0 
35204;8;1;0;0;26;0 
35684;16;1;0;0;28;0 
35859;0;1;0;0;28;0 
35296;20;1;0;0;28;0 
35185;4;1;0;0;26;0 
35364;20;1;0;0;26;0 
36637;32;1;0;0;28;0 
36225;8;1;0;0;29;0 
35191;28;1;0;0;28;0 
35596;16;1;0;0;29;0 
36597;20;1;0;0;29;0 
