CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
4031;0;45;0;0;0;0 
1879;0;41;0;0;0;0 
3994;0;41;0;0;0;0 
3375;0;50;0;0;0;0 
2313;0;40;0;0;0;0 
1905;0;43;0;0;0;0 
4373;0;50;0;0;0;0 
1863;0;43;0;0;0;0 
1670;0;239;0;0;0;0 
6633;0;26;0;0;0;0 
1301;0;155;0;0;0;0 
4979;0;43;0;0;0;0 
1942;0;38;0;0;0;0 
2111;0;45;0;0;0;0 
2058;0;45;0;0;0;0 
4625;0;43;0;0;0;0 
7156;0;38;0;0;0;0 
1763;0;67;0;0;0;0 
1487;0;36;0;0;0;0 
4540;0;43;0;0;0;0 
4809;0;45;0;0;0;0 
1847;0;41;0;0;0;0 
1704;0;236;0;0;0;0 
2076;0;26;0;0;0;0 
1780;0;17;0;0;0;0 
3772;0;33;0;0;0;0 
1868;0;298;0;0;0;0 
2049;0;395;0;0;0;0 
2009;0;50;0;0;0;0 
1366;0;56;0;0;0;0 
2164;0;143;0;0;0;0 
3132;0;75;0;0;0;0 
1886;0;26;0;0;0;0 
1964;0;48;0;0;0;0 
1984;0;400;0;0;0;0 
1727;0;53;0;0;0;0 
3376;0;39;0;0;0;0 
3390;0;43;0;0;0;0 
3725;0;50;0;0;0;0 
1845;0;41;0;0;0;0 
5023;0;74;0;0;0;0 
1874;0;34;0;0;0;0 
1629;0;48;0;0;0;0 
3770;0;152;0;0;0;0 
1899;0;63;0;0;0;0 
1684;0;43;0;0;0;0 
3120;0;80;0;0;0;0 
2115;0;37;0;0;0;0 
1756;0;31;0;0;0;0 
1863;0;46;0;0;0;0 
2004;0;57;0;0;0;0 
1822;0;33;0;0;0;0 
1926;0;32;0;0;0;0 
1565;0;154;0;0;0;0 
1662;0;82;0;0;0;0 
6174;0;40;0;0;0;0 
2306;0;43;0;0;0;0 
2270;0;48;0;0;0;0 
4152;0;80;0;0;0;0 
5092;0;55;0;0;0;0 
2255;0;32;0;0;0;0 
1635;0;36;0;0;0;0 
2080;0;33;0;0;0;0 
1413;0;47;0;0;0;0 
4235;0;43;0;0;0;0 
1935;0;33;0;0;0;0 
1901;0;70;0;0;0;0 
4188;0;33;0;0;0;0 
1751;0;32;0;0;0;0 
2065;0;45;0;0;0;0 
