CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
311851;660;3;0;0;1946;0 
311829;780;3;0;0;1963;0 
315578;776;3;0;0;1963;0 
308709;719;3;0;0;1979;0 
305052;652;3;0;0;1953;0 
314663;922;3;1;0;1982;0 
308860;648;3;0;0;1958;0 
311648;832;3;0;0;1973;0 
306840;659;3;0;0;1922;0 
314779;784;3;0;0;1959;0 
311586;708;3;0;0;1964;0 
307776;768;3;0;0;1966;0 
314675;816;3;1;0;1983;0 
310328;688;3;0;0;1918;0 
309506;804;3;0;0;1939;0 
300968;708;3;0;0;1936;0 
308028;607;3;0;0;1976;0 
311183;785;3;0;0;1938;0 
308190;699;3;0;0;1936;0 
313678;854;3;2;0;1958;0 
306717;622;3;0;0;1952;0 
311656;880;3;0;0;1958;0 
310884;824;3;0;0;1930;0 
307200;720;3;0;0;1949;0 
313248;768;3;0;0;1948;0 
305833;868;3;0;0;1928;0 
308698;768;3;1;0;1983;0 
312771;768;3;0;0;1950;0 
314272;724;3;0;0;1966;0 
313939;832;3;0;0;1944;0 
312004;848;3;0;0;1937;0 
311063;688;3;0;0;1966;0 
301954;704;3;0;0;1958;0 
307136;672;3;0;0;1968;0 
306945;751;3;0;0;1938;0 
314657;870;3;0;0;1954;0 
305597;764;3;0;0;1970;0 
314558;764;3;0;0;1965;0 
312058;936;3;0;0;1942;0 
312976;920;3;0;0;1934;0 
308905;828;3;0;0;1975;0 
311177;760;3;1;0;1990;0 
307926;648;3;0;0;1928;0 
312560;824;3;0;0;1937;0 
