CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23400081;0;3114533;3161;276;0;1847733 
23395833;0;3114538;3088;274;0;1847738 
23397682;0;3112155;3073;280;0;1847732 
23406940;0;3109294;3557;274;0;1847729 
23396249;0;3113918;4102;278;0;1847736 
23396130;0;3114472;3147;278;0;1847733 
23395091;0;3113460;3110;279;0;1847730 
23401535;0;3118050;6005;273;0;1847728 
23397217;0;3112676;3264;282;0;1847736 
23404444;0;3110922;5923;280;0;1847736 
23403127;0;3106897;3015;280;0;1847729 
23397192;0;3113437;4160;331;0;1847727 
23402950;0;3109710;3233;280;0;1847737 
23399856;0;3111606;4140;275;0;1847735 
23407488;0;3113079;5776;280;0;1847730 
23395892;0;3114622;3048;279;0;1847729 
23401819;0;3110533;3431;279;0;1847733 
23402308;0;3113561;3294;277;0;1847735 
23413723;0;3104520;6168;278;0;1847731 
23403739;0;3109200;5839;279;0;1847733 
23407468;0;3107562;5824;282;0;1847731 
23397792;0;3112192;3266;284;0;1847737 
23394826;0;3114872;3803;282;0;1847734 
23394848;0;3114148;3337;279;0;1847741 
23397051;0;3114394;4617;279;0;1847733 
23394220;0;3113692;2914;284;0;1847728 
23395828;0;3115276;3057;277;0;1847731 
23419565;0;3099784;5563;284;0;1847731 
23401226;0;3110557;3791;285;0;1847729 
23398560;0;3111308;3257;270;0;1847730 
23422608;0;3094626;3405;282;0;1847729 
23396079;0;3112545;3462;281;0;1847736 
23405036;0;3110990;3098;275;0;1847738 
23408400;0;3105045;3020;277;0;1847730 
23400454;0;3110290;3073;274;0;1847722 
23401718;0;3111681;5813;280;0;1847734 
23396075;0;3114932;3432;279;0;1847732 
23398626;0;3113702;5518;275;0;1847728 
23401055;0;3110208;3296;288;0;1847732 
23396381;0;3113950;3069;282;0;1847730 
23397838;0;3111778;3109;278;0;1847728 
23394591;0;3113838;3383;287;0;1847736 
23396327;0;3114291;3020;289;0;1847734 
23394521;0;3113945;3008;285;0;1847731 
23423535;0;3094376;3278;286;0;1847735 
23398638;0;3109414;3211;289;0;1847732 
23396967;0;3113253;3233;286;0;1847729 
23395021;0;3113307;3106;282;0;1847727 
23408782;0;3105559;3425;289;0;1847737 
23400787;0;3109888;3514;290;0;1847736 
23396816;0;3114805;3598;286;0;1847730 
23405022;0;3107589;3380;289;0;1847736 
23396643;0;3113782;4310;290;0;1847735 
23397985;0;3114231;6090;288;0;1847731 
23399722;0;3111046;4461;278;0;1847732 
23395878;0;3115617;3064;285;0;1847739 
23400217;0;3111505;3074;290;0;1847735 
23402355;0;3111312;5990;284;0;1847727 
23398830;0;3111884;3271;287;0;1847730 
23394239;0;3115743;2891;290;0;1847741 
23408803;0;3105030;3380;289;0;1847737 
23397600;0;3114467;3667;292;0;1847725 
23399327;0;3111038;3007;284;0;1847729 
23397543;0;3114164;3504;286;0;1847737 
23396581;0;3114219;3277;290;0;1847734 
23397843;0;3111942;3874;286;0;1847727 
23397987;0;3115890;3941;280;0;1847733 
23411009;0;3098551;2942;286;0;1847737 
23397072;0;3114391;3056;291;0;1847737 
23411710;0;3103608;6262;286;0;1847726 
23395213;0;3114713;3644;288;0;1847737 
23411342;0;3097979;3459;287;0;1847730 
23397575;0;3115170;3590;285;0;1847732 
23401494;0;3113177;3381;281;0;1847736 
23426707;0;3088074;3103;285;0;1847727 
23412764;0;3097691;3381;290;0;1847734 
23412293;0;3098622;3366;289;0;1847733 
23397562;0;3113695;4520;278;0;1847726 
23399894;0;3114531;5410;288;0;1847734 
23396678;0;3114589;4094;289;0;1847728 
23398325;0;3114896;5804;291;0;1847741 
23397665;0;3113901;3518;282;0;1847739 
23397206;0;3112175;3277;285;0;1847726 
23396731;0;3111483;3064;280;0;1847730 
23396978;0;3114487;5369;289;0;1847745 
23435123;0;3088759;3261;287;0;1847726 
23394929;0;3114275;3728;291;0;1847731 
23398079;0;3114692;5759;275;0;1847727 
23401196;0;3113715;5439;285;0;1847736 
23399574;0;3112933;5233;291;0;1847731 
23396390;0;3114504;3114;289;0;1847729 
23395729;0;3114817;3537;290;0;1847736 
23403855;0;3110683;3133;281;0;1847735 
23396958;0;3115059;3395;284;0;1847736 
23395321;0;3113861;3158;286;0;1847734 
