CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2443;1;0;0;51;0;3 
3060;1;0;0;46;0;2 
2943;1;0;0;45;0;2 
2748;1;0;0;52;0;3 
2571;1;0;0;47;0;2 
2986;1;0;0;50;0;2 
2348;1;0;0;48;0;3 
3369;1;0;0;47;0;2 
2176;1;0;0;46;0;2 
2144;1;0;0;45;0;2 
3810;1;0;0;46;0;2 
1839;1;0;0;46;0;2 
2676;1;0;0;46;0;3 
2185;1;0;0;47;0;2 
3076;1;0;0;51;0;7 
2496;1;0;0;53;0;10 
3352;1;0;0;45;0;3 
3049;1;0;0;44;0;2 
4147;1;0;0;51;0;3 
2735;1;0;0;49;0;3 
2837;1;0;0;42;0;0 
2860;1;0;0;40;0;0 
2735;1;0;0;48;0;3 
2326;1;0;0;41;0;0 
3666;1;0;0;44;0;2 
2998;1;0;0;51;0;10 
2370;1;0;0;49;0;3 
3070;1;0;0;51;0;6 
2627;1;0;0;47;0;2 
3023;1;0;0;50;0;3 
2220;1;0;0;45;0;2 
3494;1;0;0;42;0;0 
3026;1;0;0;48;0;2 
2894;1;0;0;47;0;2 
3488;1;0;0;53;0;4 
2725;1;0;0;52;0;7 
2652;1;0;0;49;0;7 
2036;1;0;0;46;0;3 
2381;1;0;0;47;0;2 
1922;1;0;0;43;0;2 
2972;1;0;0;50;0;3 
2534;1;0;0;46;0;2 
4606;1;0;0;48;0;3 
2126;1;0;0;47;0;2 
2846;1;0;0;51;0;7 
3126;1;0;0;48;0;2 
2962;1;0;0;52;0;3 
2874;1;0;0;47;0;2 
2721;1;0;0;39;0;0 
2293;1;0;0;43;0;0 
3687;1;0;0;56;0;3 
3830;1;0;0;50;0;7 
3996;1;0;0;46;0;3 
2798;1;0;0;47;0;2 
3090;1;0;0;44;0;2 
3486;1;0;0;45;0;2 
3065;1;0;0;51;0;3 
4953;1;0;0;45;0;2 
2585;1;0;0;53;0;7 
4185;1;0;0;51;0;7 
2704;1;0;0;50;0;3 
3213;1;0;0;48;0;3 
2375;1;0;0;49;0;2 
2747;1;0;0;40;0;0 
2414;1;0;0;61;0;12 
2336;1;0;0;47;0;2 
2525;1;0;0;46;0;0 
3699;1;0;0;47;0;0 
2453;1;0;0;51;0;3 
4240;1;0;0;44;0;0 
2475;1;0;0;44;0;3 
2767;1;0;0;48;0;3 
2747;1;0;0;45;0;2 
2591;1;0;0;47;0;2 
2881;1;0;0;46;0;2 
4789;1;0;0;41;0;0 
3599;1;0;0;46;0;2 
