CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
2942;3;96;1495;2;578;535 
610;3;96;192;0;23;40 
638;3;96;208;0;32;42 
618;3;96;188;0;33;42 
653;3;96;229;0;36;32 
630;3;96;212;0;35;36 
648;3;97;229;0;45;32 
638;3;96;223;0;28;40 
630;3;96;216;0;47;18 
635;3;96;222;0;34;22 
619;3;96;193;0;38;32 
848;3;96;431;0;33;32 
801;3;96;377;0;34;36 
2605;3;96;2181;0;37;32 
645;3;96;219;0;43;40 
1041;3;96;612;0;35;37 
761;3;96;238;0;121;51 
2907;3;96;2491;0;35;22 
682;3;96;250;0;32;42 
756;3;96;329;0;32;37 
1160;3;96;706;0;28;64 
692;3;96;266;0;47;36 
1723;3;96;1299;0;37;32 
824;3;96;383;0;32;55 
628;3;96;191;0;35;42 
687;3;96;263;0;34;36 
644;3;96;214;0;35;38 
900;3;96;474;0;35;36 
609;3;96;199;0;37;18 
1066;3;96;455;2;50;203 
673;3;96;243;0;35;38 
2663;3;96;2239;0;44;36 
910;3;96;492;0;34;26 
872;3;96;447;0;37;33 
636;3;96;207;0;47;35 
624;3;96;208;0;38;18 
638;3;96;207;0;35;38 
662;3;96;234;0;32;37 
600;3;96;180;0;31;33 
807;3;96;353;0;33;61 
1759;3;96;1332;0;36;33 
2412;3;96;1999;0;34;22 
648;3;96;218;0;36;38 
