CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
624632;0;11901;7016;17;0;11173 
624843;0;11941;7229;41;0;11204 
627055;0;11871;8916;16;0;11154 
626579;0;11882;7775;39;0;11167 
626483;0;11820;9154;16;0;11165 
623652;0;11924;6246;39;0;11194 
626123;0;11883;8446;17;0;11222 
626404;0;11876;9057;44;0;11162 
624137;0;11703;7311;18;0;11118 
623848;0;11822;6584;40;0;11192 
626158;0;11776;9219;17;0;11131 
623885;0;11856;6690;51;0;11167 
623368;0;11781;6103;17;0;11154 
627127;0;11942;9141;41;0;11169 
626724;0;12163;8680;32;0;11221 
627366;0;11826;9781;37;0;11143 
625477;0;11935;7527;16;0;11235 
624934;0;11682;8146;37;0;11111 
627778;0;11953;10146;54;0;11179 
626545;0;11861;7968;33;0;11135 
624546;0;11828;6710;32;0;11195 
625753;0;11743;7647;32;0;11159 
623059;0;11713;6023;32;0;11150 
623012;0;11746;5527;16;0;11160 
624183;0;11853;7029;39;0;11189 
628148;0;12017;7739;16;0;11230 
626259;0;11716;8910;42;0;11132 
627172;0;11817;7722;16;0;11204 
626661;0;11921;8967;39;0;11210 
624548;0;12019;6627;41;0;11213 
627244;0;12840;6960;41;0;11169 
625394;0;11749;7929;16;0;11155 
626632;0;11912;9284;34;0;11217 
626320;0;11890;7274;21;0;11159 
626588;0;11927;9212;41;0;11139 
628104;0;11916;8259;17;0;11196 
627406;0;11776;8600;29;0;11171 
623490;0;11671;6689;16;0;11153 
626682;0;11983;7683;31;0;11186 
625969;0;11835;8699;17;0;11180 
624029;0;11953;6211;41;0;11181 
627272;0;11940;8683;32;0;11193 
628924;0;13081;9486;32;0;11183 
627027;0;11932;9104;33;0;11193 
625741;0;11834;8561;29;0;11160 
623958;0;11767;6710;42;0;11188 
624097;0;11859;6294;34;0;11207 
626599;0;11849;7029;41;0;11184 
623875;0;11889;6362;32;0;11183 
627980;0;11939;9240;46;0;11214 
624072;0;11825;6631;33;0;11188 
623929;0;11863;6321;40;0;11186 
623878;0;11803;6796;17;0;11154 
623861;0;11932;6251;41;0;11166 
625335;0;11803;6868;16;0;11183 
624297;0;12030;6238;39;0;11218 
625259;0;11731;8127;16;0;11168 
625133;0;12094;7098;42;0;11210 
626620;0;11974;7645;17;0;11194 
625287;0;11807;7359;41;0;11133 
624549;0;11912;7196;44;0;11180 
623775;0;11852;6471;37;0;11157 
626459;0;11838;9057;17;0;11163 
627623;0;12048;9077;40;0;11189 
626976;0;11834;9633;16;0;11180 
628158;0;13413;8960;42;0;11174 
624302;0;11819;7078;16;0;11164 
625399;0;11878;6888;33;0;11164 
623607;0;11882;6299;16;0;11189 
625515;0;12147;7426;33;0;11182 
625254;0;11887;7838;16;0;11206 
623971;0;11759;6844;42;0;11122 
627968;0;11753;8357;42;0;11193 
626562;0;11891;9112;33;0;11186 
626073;0;11812;7917;32;0;11176 
625701;0;12355;7960;44;0;11156 
624042;0;11869;6386;40;0;11198 
627016;0;11984;9090;32;0;11217 
624677;0;11954;7039;42;0;11192 
624084;0;11787;6511;42;0;11176 
626873;0;11859;8466;45;0;11208 
625975;0;11789;8688;17;0;11169 
623858;0;11849;6325;39;0;11188 
625408;0;11914;7760;22;0;11182 
626831;0;11786;8501;41;0;11214 
624663;0;11906;7077;17;0;11144 
626952;0;11966;9352;41;0;11171 
624057;0;11875;6396;17;0;11190 
627372;0;11935;9635;35;0;11229 
625699;0;11860;8216;16;0;11214 
626209;0;11801;8801;41;0;11157 
627130;0;12093;8205;38;0;11199 
627583;0;12828;9010;41;0;11177 
625561;0;11773;8238;16;0;11200 
626994;0;11947;9528;42;0;11199 
626049;0;11700;7969;16;0;11152 
628234;0;12520;9139;48;0;11212 
623618;0;11912;6056;16;0;11161 
625046;0;11771;7376;17;0;11171 
624787;0;11894;7117;33;0;11191 
626160;0;11888;7775;21;0;11217 
623729;0;11822;6350;30;0;11184 
628092;0;12155;9039;52;0;11191 
627543;0;11964;9618;51;0;11153 
626135;0;11793;9116;17;0;11151 
624227;0;11982;6340;41;0;11184 
626201;0;11918;8019;25;0;11197 
626931;0;11926;6319;41;0;11186 
624481;0;11769;7325;17;0;11188 
627192;0;11939;7112;41;0;11181 
624007;0;11898;6374;17;0;11194 
627174;0;11783;9829;39;0;11145 
626307;0;11905;7832;18;0;11180 
627860;0;11913;9426;40;0;11172 
623535;0;11841;6326;17;0;11178 
628094;0;12581;9522;37;0;11134 
625979;0;11700;8158;16;0;11155 
626823;0;11902;8890;39;0;11159 
626734;0;11793;9346;17;0;11202 
624140;0;11999;6252;42;0;11195 
624326;0;11844;6933;31;0;11169 
625126;0;11919;7556;42;0;11243 
625660;0;11746;7529;39;0;11192 
626222;0;11784;9078;35;0;11175 
626815;0;11951;8227;16;0;11229 
627711;0;11857;10345;29;0;11199 
626602;0;11768;9374;32;0;11172 
625788;0;11894;8434;30;0;11175 
626006;0;11870;8687;33;0;11191 
626571;0;11845;9447;22;0;11160 
624345;0;11822;6528;42;0;11207 
626423;0;11852;7889;16;0;11224 
624303;0;11807;6663;41;0;11166 
628026;0;12103;9106;48;0;11174 
623964;0;11916;6288;41;0;11199 
624293;0;11760;7332;33;0;11153 
627352;0;11908;9827;42;0;11183 
622905;0;11910;5328;16;0;11220 
626602;0;11846;7822;39;0;11148 
622913;0;11800;5738;16;0;11207 
626727;0;12109;8631;45;0;11215 
624545;0;11882;6887;17;0;11177 
627133;0;11825;9521;39;0;11181 
627095;0;11906;9739;17;0;11147 
624358;0;11939;6561;41;0;11164 
623501;0;11909;5920;16;0;11216 
623341;0;11796;5900;40;0;11172 
627467;0;11741;6513;21;0;11157 
625398;0;11816;8030;37;0;11147 
624328;0;11781;7083;33;0;11182 
626347;0;11883;7972;42;0;11220 
628131;0;13091;7889;43;0;11145 
628007;0;11967;9354;43;0;11166 
