CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35362;12;1;0;0;27;0 
37267;0;1;0;0;27;0 
35302;16;1;0;0;28;0 
36059;8;1;0;0;29;0 
35107;16;1;0;0;27;0 
36934;8;1;0;0;30;0 
37812;12;1;0;0;30;0 
35505;16;1;0;0;27;0 
35514;12;1;0;0;28;0 
36468;36;1;0;0;29;0 
35207;12;1;0;0;31;0 
35635;12;1;1;0;29;0 
36077;24;1;0;0;26;0 
36499;22;1;1;0;44;0 
35476;24;1;0;0;27;0 
35879;8;1;0;0;27;0 
35117;12;1;0;0;26;0 
35592;28;1;0;0;28;0 
35202;20;1;0;0;25;0 
35856;20;1;0;0;28;0 
36323;8;1;0;0;31;0 
36000;12;1;0;0;22;0 
35084;4;1;0;0;29;0 
35895;16;1;0;0;29;0 
35304;24;1;0;0;27;0 
35146;12;1;0;0;26;0 
36095;24;1;0;0;25;0 
36199;16;1;0;0;27;0 
35208;4;1;0;0;26;0 
36594;4;1;0;0;29;0 
35882;32;1;0;0;25;0 
35762;12;1;0;0;29;0 
35121;28;1;0;0;28;0 
39177;12;1;0;0;27;0 
35472;12;1;1;0;31;0 
35126;16;1;0;0;28;0 
35321;16;1;1;0;32;0 
35366;24;1;0;0;29;0 
35288;16;1;0;0;28;0 
35361;16;1;0;0;28;0 
35245;24;1;0;0;26;0 
35985;12;1;0;0;28;0 
35256;20;1;0;0;25;0 
35379;24;1;0;0;28;0 
35165;24;1;0;0;27;0 
35344;20;1;0;0;28;0 
35360;24;1;0;0;28;0 
35228;0;1;0;0;29;0 
35515;28;1;0;0;30;0 
36325;40;1;0;0;28;0 
36710;32;1;0;0;30;0 
36469;0;1;0;0;27;0 
35342;16;1;0;0;27;0 
35308;32;1;0;0;28;0 
35317;8;1;0;0;29;0 
36246;4;1;0;0;28;0 
35012;12;1;0;0;27;0 
35913;20;1;0;0;30;0 
35265;16;1;0;0;31;0 
35864;12;1;1;0;32;0 
36329;28;1;0;0;26;0 
36021;16;1;0;0;28;0 
35307;16;1;0;0;27;0 
36177;4;1;0;0;28;0 
35207;24;1;0;0;29;0 
35331;8;1;0;0;30;0 
36359;8;1;0;0;30;0 
35561;16;1;0;0;29;0 
35067;4;1;0;0;28;0 
36246;20;1;0;0;26;0 
35296;24;1;0;0;28;0 
35253;8;1;0;0;28;0 
35272;20;1;0;0;30;0 
35205;12;1;0;0;29;0 
35403;32;1;0;0;27;0 
35261;12;1;0;0;28;0 
35270;12;1;0;0;29;0 
35330;12;1;0;0;26;0 
35507;4;1;0;0;27;0 
36006;16;1;0;0;27;0 
35402;8;1;0;0;26;0 
35207;16;1;0;0;31;0 
35191;24;1;0;0;28;0 
35275;16;1;0;0;30;0 
35241;16;1;0;0;28;0 
35443;16;1;0;0;29;0 
35450;12;1;0;0;28;0 
35442;8;1;0;0;34;0 
35815;12;1;0;0;29;0 
35291;12;1;0;0;30;0 
35484;28;1;0;0;30;0 
36456;8;1;0;0;28;0 
35294;8;1;0;0;25;0 
35326;0;1;0;0;27;0 
35212;8;1;0;0;30;0 
35527;28;1;0;0;25;0 
35407;24;1;0;0;30;0 
35900;20;1;0;0;25;0 
35971;16;1;0;0;27;0 
35164;16;1;0;0;28;0 
35216;16;1;0;0;27;0 
35073;0;1;0;0;27;0 
35955;36;1;0;0;27;0 
